"level-id","level","time","text","code","proc","src","plugin"
"4","info","00:00:14:698","run 72; xval 715; y val 1919","OK","7995/0","cLaneDetection.cpp(1088)","cLaneDetection_plugin"
"4","info","00:00:14:716","run 73; xval 719; y val 1776","OK","7995/0","cLaneDetection.cpp(1088)","cLaneDetection_plugin"
"4","info","00:00:14:716","run 73; xval 699; y val 1836","OK","7995/0","cLaneDetection.cpp(1088)","cLaneDetection_plugin"
"4","info","00:00:14:716","run 73; xval 701; y val 1698","OK","7995/0","cLaneDetection.cpp(1088)","cLaneDetection_plugin"
"4","info","00:00:14:716","run 73; xval 715; y val 1919","OK","7995/0","cLaneDetection.cpp(1088)","cLaneDetection_plugin"
"4","info","00:00:14:716","run 73; xval 701; y val 1750","OK","7995/0","cLaneDetection.cpp(1088)","cLaneDetection_plugin"
"4","info","00:00:14:739","run 74; xval 717; y val 1836","OK","7995/0","cLaneDetection.cpp(1088)","cLaneDetection_plugin"
"4","info","00:00:14:739","run 74; xval 698; y val 1919","OK","7995/0","cLaneDetection.cpp(1088)","cLaneDetection_plugin"
"4","info","00:00:14:740","run 74; xval 703; y val 1678","OK","7995/0","cLaneDetection.cpp(1088)","cLaneDetection_plugin"
"4","info","00:00:14:740","run 74; xval 715; y val 1919","OK","7995/0","cLaneDetection.cpp(1088)","cLaneDetection_plugin"
"4","info","00:00:14:740","run 74; xval 546; y val 1512","OK","7995/0","cLaneDetection.cpp(1088)","cLaneDetection_plugin"
"4","info","00:00:14:740","run 74; xval 545; y val 1493","OK","7995/0","cLaneDetection.cpp(1088)","cLaneDetection_plugin"
"4","info","00:00:14:762","run 75; xval 719; y val 1775","OK","7995/0","cLaneDetection.cpp(1088)","cLaneDetection_plugin"
"4","info","00:00:14:762","run 75; xval 701; y val 1745","OK","7995/0","cLaneDetection.cpp(1088)","cLaneDetection_plugin"
"4","info","00:00:14:762","run 75; xval 717; y val 1845","OK","7995/0","cLaneDetection.cpp(1088)","cLaneDetection_plugin"
"4","info","00:00:14:762","run 75; xval 699; y val 1843","OK","7995/0","cLaneDetection.cpp(1088)","cLaneDetection_plugin"
"4","info","00:00:14:762","run 75; xval 715; y val 1914","OK","7995/0","cLaneDetection.cpp(1088)","cLaneDetection_plugin"
"4","info","00:00:14:762","run 75; xval 725; y val 1564","OK","7995/0","cLaneDetection.cpp(1088)","cLaneDetection_plugin"
"4","info","00:00:14:790","run 76; xval 719; y val 1750","OK","7995/0","cLaneDetection.cpp(1088)","cLaneDetection_plugin"
"4","info","00:00:14:790","run 76; xval 699; y val 1816","OK","7995/0","cLaneDetection.cpp(1088)","cLaneDetection_plugin"
"4","info","00:00:14:790","run 76; xval 715; y val 1919","OK","7995/0","cLaneDetection.cpp(1088)","cLaneDetection_plugin"
"4","info","00:00:14:790","run 76; xval 698; y val 1873","OK","7995/0","cLaneDetection.cpp(1088)","cLaneDetection_plugin"
